Date,Team,Acquired,Relinquished,Notes
2016-02-06,Bulls,,• Nikola Mirotic,placed on IL with recovering from surgery to remove appendix
2016-02-06,Bulls,• Mike Dunleavy Jr.,,activated from IL
2016-02-06,Mavericks,,• Jeremy Evans,placed on IL
2016-02-06,Mavericks,• John Jenkins,,activated from IL
2016-02-07,Celtics,,• James Young,placed on IL
2016-02-07,Celtics,• R.J. Hunter,,activated from IL
2016-02-07,Clippers,,• Austin Rivers,placed on IL with fractured left hand
2016-02-07,Clippers,• Branden Dawson,,activated from IL
2016-02-07,Knicks,,• Lance Thomas,placed on IL with concussion
2016-02-07,Knicks,• Carmelo Anthony,,activated from IL
2016-02-07,Magic,,• Tobias Harris,placed on IL with sore left ankle
2016-02-07,Magic,• Roy Devyn Marble / Roy Marble (Devyn),,activated from IL
2016-02-07,Nuggets,• Mike Miller,,activated from IL
2016-02-08,76ers,,• Elton Brand,placed on IL
2016-02-08,76ers,• Richaun Holmes,,activated from IL
2016-02-08,Blazers,,• Luis Montero,placed on IL
2016-02-08,Blazers,• Allen Crabbe,,activated from IL
2016-02-08,Hawks,• Justin Holiday,,activated from IL
2016-02-08,Lakers,,• Roy Hibbert,placed on IL with ankle injury
2016-02-08,Lakers,• Metta World Peace / Ron Artest,,activated from IL
2016-02-08,Hawks,,• Walter Tavares / Edy Tavares,placed on IL
2016-02-08,Raptors,• Bruno Caboclo,,activated from IL
2016-02-09,Bucks,• O.J. Mayo,,activated from IL
2016-02-09,Knicks,• Lance Thomas,,activated from IL
 Date, Team, Acquired, Relinquished, Notes
2016-02-09,Lakers,,• Anthony Brown,placed on IL with sore ankle
2016-02-09,Mavericks,,• Jeremy Evans,placed on IL (P)
2016-02-09,Mavericks,• John Jenkins,,activated from IL (P)
2016-02-09,Wizards,,• Gary Neal,placed on IL with sore right leg
2016-02-09,Wizards,• Kris Humphries,,activated from IL
2016-02-09,Wizards,• Nene / Nene Hilario / Maybyner Hilario,,activated from IL
2016-02-10,Blazers,• Noah Vonleh,,activated from IL
2016-02-10,Grizzlies,,• Marc Gasol,placed on IL with fractured right foot (out for season)
2016-02-10,Grizzlies,• Jarell Martin,,activated from IL
2016-02-10,Lakers,• Roy Hibbert,,activated from IL
2016-02-10,Spurs,,• Matt Bonner,placed on IL with strained left calf
2016-02-10,Spurs,• Tim Duncan,,activated from IL
2016-02-11,Wizards,,• Kris Humphries,placed on IL with sore right knee
2016-02-18,Cavaliers,• Matthew Dellavedova,,activated from IL
2016-02-19,Blazers,,• Cliff Alexander,placed on IL
2016-02-19,Blazers,• Noah Vonleh,,activated from IL (P)
2016-02-19,Celtics,,• Kelly Olynyk,placed on IL with bruised right shoulder
2016-02-19,Celtics,• James Young,,activated from IL
2016-02-19,Celtics,• Jordan Mickey,,activated from IL (P)
2016-02-19,Grizzlies,,• Lance Stephenson,placed on IL
2016-02-19,Grizzlies,• Brandan Wright,,activated from IL
2016-02-19,Grizzlies,• Chris Andersen,,activated from IL
2016-02-19,Hawks,,• Kirk Hinrich,placed on IL
2016-02-19,Hawks,• Walter Tavares / Edy Tavares,,activated from IL
2016-02-19,Heat,,• Chris Bosh,placed on IL with blood clots in leg (out for season)
 Date, Team, Acquired, Relinquished, Notes
2016-02-19,Hornets,,• Michael Kidd-Gilchrist,placed on IL recovering from surgeyr on right shoulder to repair torn labrum (out for season)
2016-02-19,Hornets,,• Spencer Hawes,placed on IL with strained lower back
2016-02-19,Hornets,• Al Jefferson,,activated from IL
2016-02-19,Lakers,,• Metta World Peace / Ron Artest,placed on IL
2016-02-19,Lakers,• Anthony Brown,,activated from IL
2016-02-19,Lakers,• Larry Nance Jr.,,activated from IL
2016-02-19,Magic,,• Dewayne Dedmon,placed on IL with illness
2016-02-19,Magic,,• Jared Cunningham,placed on IL
2016-02-19,Magic,• C.J. Watson,,activated from IL (CBC P)
2016-02-19,Mavericks,,• Jeremy Evans,placed on IL (P)
2016-02-19,Nets,,• Andrea Bargnani,placed on IL with illness
2016-02-19,Pelicans,,• Tyreke Evans,placed on IL recovering from surgery on right knee (out for season)
2016-02-19,Pistons,• Tobias Harris,,activated from IL
2016-02-19,Raptors,,• Bruno Caboclo,placed on IL
2016-02-19,Raptors,• James Johnson,,activated from IL
2016-02-19,Rockets,,• Sam Dekker,placed on IL
2016-02-19,Suns,,• DeJuan Blair,placed on IL
2016-02-19,Suns,,• T.J. Warren,placed on IL with stress fracture in right foot (out for season)
2016-02-19,Suns,• Ronnie Price,,activated from IL
2016-02-19,Thunder,• Josh Huestis,,activated from IL
2016-02-19,Mavericks,• John Jenkins,,activated from IL (P)
2016-02-19,Thunder,,• Mitch McGary,placed on IL
2016-02-20,Nets,• Andrea Bargnani,,activated from IL
2016-02-21,Grizzlies,• Lance Stephenson,,activated from IL
2016-02-21,Magic,,• Shabazz Napier,placed on IL
 Date, Team, Acquired, Relinquished, Notes
2016-02-21,Magic,• Dewayne Dedmon,,activated from IL
2016-02-21,Mavericks,,• JaVale McGee,placed on IL
2016-02-21,Mavericks,• Devin Harris,,activated from IL
2016-02-21,Thunder,,• Josh Huestis,placed on IL
2016-02-21,Thunder,• Andre Roberson,,activated from IL
2016-02-21,Thunder,• Mitch McGary,,activated from IL
2016-02-22,Hawks,• Kirk Hinrich,,activated from IL
2016-02-22,Knicks,,• Louis Amundson / Lou Amundson,placed on IL
2016-02-23,Rockets,,• Donatas Motiejunas,placed on IL with back injury
2016-02-23,Rockets,• Terrence Jones,,activated from IL
2016-02-24,Lakers,,• Robert Sacre,placed on IL
2016-02-24,Lakers,• Anthony Brown,,activated from IL (P)
2016-02-24,Mavericks,,• Jeremy Evans,placed on IL
2016-02-24,Wizards,• Alan Anderson,,activated from IL
2016-02-25,Celtics,,• James Young,placed on IL with strained calf
2016-02-26,Lakers,,• Kobe Bryant,placed on IL with sore right shoulder
2016-02-26,Lakers,• Robert Sacre,,activated from IL
2016-02-26,Pacers,• Rodney Stuckey,,activated from IL
2016-02-26,Warriors,• James Michael McAdoo / James McAdoo (Michael),,activated from IL
2016-02-27,Pelicans,• Eric Gordon,,activated from IL
2016-02-27,Rockets,• Donatas Motiejunas,,activated from IL
2016-02-28,Cavaliers,,• Maurice Williams / Mo Williams,placed on IL with left knee injury
2016-02-28,Magic,,• Evan Fournier,placed on IL with right hip injury / right wrist injury (CBC) (out for season)
2016-02-28,Magic,• Shabazz Napier,,activated from IL
2016-02-28,Wizards,,• Jarell Eddie,placed on IL
 Date, Team, Acquired, Relinquished, Notes
2016-02-29,Grizzlies,,• Brandan Wright,placed on IL with sprained MCL in right knee (out for season)
2016-02-29,Nuggets,,• Danilo Gallinari,placed on IL with torn ligaments in right ankle (out for season)
2016-02-29,Nuggets,• Jameer Nelson,,activated from IL
2016-02-29,Wizards,,• Nene / Nene Hilario / Maybyner Hilario,placed on IL with body soreness
2016-02-29,Wizards,• Jarell Eddie,,activated from IL
2016-03-01,Warriors,,• Andre Iguodala,placed on IL with tighness in hamstring
2016-03-01,Warriors,• James Michael McAdoo / James McAdoo (Michael),,activated from IL (P)
2016-03-02,Bucks,,• Steve Novak,placed on IL with sprained MCL in left knee (out for season)
2016-03-02,Bucks,• Damien Inglis,,activated from IL
2016-03-02,Clippers,• Austin Rivers,,activated from IL
2016-03-02,Lakers,,• Louis Williams / Lou Williams,placed on IL with strained left hamstring
2016-03-02,Lakers,• Kobe Bryant,,activated from IL
2016-03-02,Spurs,• Matt Bonner,,activated from IL
2016-03-02,Wizards,,• Jarell Eddie,placed on IL
2016-03-02,Wizards,• Nene / Nene Hilario / Maybyner Hilario,,activated from IL
2016-03-03,Mavericks,,• Salah Mejri,placed on IL
2016-03-03,Mavericks,• JaVale McGee,,activated from IL
2016-03-03,Warriors,,• Kevon Looney,placed on IL
2016-03-03,Warriors,• Andre Iguodala,,activated from IL
2016-03-04,76ers,,• Nik Stauskas,placed on IL with upper respiratory infection
2016-03-04,76ers,• Elton Brand,,activated from IL (P)
2016-03-04,Celtics,,• R.J. Hunter,placed on IL
2016-03-04,Celtics,• James Young,,activated from IL
2016-03-04,Lakers,,• Kobe Bryant,placed on IL with sore right shoulder
2016-03-04,Lakers,• Metta World Peace / Ron Artest,,activated from IL
 Date, Team, Acquired, Relinquished, Notes
2016-03-04,Magic,,• Victor Oladipo,placed on IL with bruised/sore lower back
2016-03-04,Magic,• Evan Fournier,,activated from IL
2016-03-04,Wizards,,• Alan Anderson,placed on IL
2016-03-04,Wizards,• Jarell Eddie,,activated from IL
2016-03-05,Bulls,,• Cameron Bairstow,placed on IL with back injury
2016-03-05,Bulls,• Nikola Mirotic,,activated from IL
2016-03-05,Rockets,,• Terrence Jones,placed on IL with illness
2016-03-05,Spurs,,• LaMarcus Aldridge,placed on IL with migraine headache
2016-03-05,Spurs,,• Tim Duncan,placed on IL for rest
2016-03-05,Spurs,• Emanuel Ginobili / Manu Ginobili,,activated from IL
2016-03-05,Spurs,• Matt Bonner,,activated from IL (P)
2016-03-05,Wizards,,• Jarell Eddie,placed on IL
2016-03-05,Wizards,• Alan Anderson,,activated from IL
2016-03-05,Rockets,• Sam Dekker,,activated from IL
2016-03-06,76ers,,• Joel Embiid,placed on IL with foot injury (out for season)
2016-03-06,76ers,• Elton Brand,,activated from IL (P)
2016-03-06,Lakers,,• Anthony Brown,placed on IL with stress reaction in right foot (out for season)
2016-03-06,Lakers,• Kobe Bryant,,activated from IL
2016-03-06,Mavericks,,• JaVale McGee,placed on IL
2016-03-06,Mavericks,• Salah Mejri,,activated from IL
2016-03-06,Thunder,,• Mitch McGary,placed on IL
2016-03-07,Magic,• Victor Oladipo,,activated from IL
2016-03-07,Spurs,,• Matt Bonner,placed on IL
2016-03-07,Spurs,,• Rasual Butler,placed on IL
2016-03-07,Spurs,• LaMarcus Aldridge,,activated from IL
 Date, Team, Acquired, Relinquished, Notes
2016-03-07,Spurs,• Tim Duncan,,activated from IL
2016-03-07,Warriors,,• Andre Iguodala,placed on IL with tightness in left hamstring
2016-03-07,Knicks,• Cleanthony Early,,activated from IL
2016-03-07,Warriors,• Kevon Looney,,activated from IL
2016-03-08,Magic,,• Nikola Vucevic,placed on IL with strained right groin
2016-03-08,Spurs,,• Emanuel Ginobili / Manu Ginobili,placed on IL for rest
2016-03-08,Spurs,,• Tim Duncan,placed on IL for rest
2016-03-08,Spurs,• Matt Bonner,,activated from IL
2016-03-08,Spurs,• Rasual Butler,,activated from IL
2016-03-08,Wizards,,• Bradley Beal,placed on IL with sprained pelvis
2016-03-08,Wizards,• Jarell Eddie,,activated from IL
2016-03-08,Wizards,• Gary Neal,,activated from IL
2016-03-09,76ers,• Nik Stauskas,,activated from IL
2016-03-09,Celtics,,• Coty Clarke,placed on IL
2016-03-09,Celtics,• R.J. Hunter,,activated from IL
2016-03-09,Pelicans,,• Bryce Dejean-Jones,placed on IL with fractured right wrist (surgery) (out for season)
2016-03-09,Thunder,• Mitch McGary,,activated from IL
2016-03-09,Warriors,,• Kevon Looney,placed on IL
2016-03-09,Warriors,• Andre Iguodala,,activated from IL
2016-03-10,Spurs,,• Jonathon Simmons,placed on IL with illness
2016-03-10,Spurs,,• Matt Bonner,placed on IL
2016-03-10,Spurs,• Emanuel Ginobili / Manu Ginobili,,activated from IL
2016-03-10,Spurs,• Tim Duncan,,activated from IL
2016-03-11,Celtics,,• James Young,placed on IL
2016-03-11,Wizards,,• Drew Gooden,placed on IL
 Date, Team, Acquired, Relinquished, Notes
2016-03-11,Celtics,• Coty Clarke,,activated from IL
2016-03-12,Wizards,,• Alan Anderson,placed on IL with ankle injury
2016-03-12,Wizards,• Drew Gooden,,activated from IL
2016-03-13,Bucks,,• O.J. Mayo,placed on IL with fractured right ankle (out for season)
2016-03-13,Lakers,• Louis Williams / Lou Williams,,activated from IL
2016-03-14,Bulls,,• Pau Gasol,placed on IL with swelling in right knee
2016-03-14,Bulls,• Cameron Bairstow,,activated from IL
2016-03-14,Grizzlies,,• P.J. Hairston,placed on IL with strained left groin
2016-03-14,Rockets,• Terrence Jones,,activated from IL
2016-03-14,Warriors,,• Andre Iguodala,placed on IL with sprained left ankle
2016-03-14,Wizards,,• Drew Gooden,placed on IL
2016-03-14,Wizards,,• Jarell Eddie,placed on IL
2016-03-14,Wizards,• Alan Anderson,,activated from IL
2016-03-14,Wizards,• Bradley Beal,,activated from IL
2016-03-14,Hornets,• Spencer Hawes,,activated from IL
2016-03-14,Warriors,• Kevon Looney,,activated from IL
2016-03-15,Celtics,,• Jae Crowder,placed on IL with sprained right ankle
2016-03-15,Celtics,• James Young,,activated from IL
2016-03-15,Lakers,,• Kobe Bryant,placed on IL with sore right shoulder
2016-03-16,Celtics,,• Jonas Jerebko,placed on IL with sore left ankle
2016-03-16,Celtics,• Kelly Olynyk,,activated from IL
2016-03-16,Knicks,,• Tony Wroten Jr.,placed on IL
2016-03-16,Knicks,• Louis Amundson / Lou Amundson,,activated from IL
2016-03-16,Thunder,,• Mitch McGary,placed on IL
2016-03-16,Warriors,,• Kevon Looney,placed on IL with sore right hip
 Date, Team, Acquired, Relinquished, Notes
2016-03-16,Wizards,,• Alan Anderson,placed on IL with sprained left ankle
2016-03-16,Wizards,• Drew Gooden,,activated from IL
2016-03-17,Pacers,,• Ian Mahinmi,placed on IL with sore lower back
2016-03-17,Raptors,,• Jonas Valanciunas,placed on IL
2016-03-17,Raptors,• Bruno Caboclo,,activated from IL
2016-03-17,Wizards,,• Bradley Beal,placed on IL with sprained pelvis
2016-03-17,Wizards,• Jarell Eddie,,activated from IL
2016-03-17,Spurs,• Jonathon Simmons,,activated from IL
2016-03-17,Pacers,• Shayne Whittington,,activated from IL (P)
2016-03-18,76ers,,• Richaun Holmes,placed on IL with strained right Achilles tendon (P)
2016-03-18,Raptors,,• James Johnson,placed on IL with left Achilles injury
2016-03-18,Raptors,• Jonas Valanciunas,,activated from IL
2016-03-18,Thunder,,• Serge Ibaka,placed on IL for rest
2016-03-18,Thunder,• Mitch McGary,,activated from IL
2016-03-19,Pacers,,• Shayne Whittington,placed on IL
2016-03-19,Pacers,• Ian Mahinmi,,activated from IL
2016-03-19,Thunder,,• Mitch McGary,placed on IL
2016-03-19,Thunder,• Serge Ibaka,,activated from IL
2016-03-19,Wizards,,• Drew Gooden,placed on IL
2016-03-19,Wizards,,• Jarell Eddie,placed on IL
2016-03-19,Wizards,• Alan Anderson,,activated from IL
2016-03-19,Wizards,• Bradley Beal,,activated from IL
2016-03-20,Knicks,,• Lance Thomas,placed on IL with sprained/strained MCL in left knee (out for season)
2016-03-20,Mavericks,,• Chandler Parsons,placed on IL with sore right hamstring / right knee injury (out for season)
2016-03-20,Mavericks,• JaVale McGee,,activated from IL
 Date, Team, Acquired, Relinquished, Notes
2016-03-20,Raptors,,• Patrick Patterson,placed on IL with sore left ankle
2016-03-20,Raptors,• James Johnson,,activated from IL
2016-03-20,Kings,• Eric Moreland,,activated from IL
2016-03-20,Knicks,• Cleanthony Early,,activated from IL (P)
2016-03-21,Bulls,,• Cameron Bairstow,placed on IL with back injury
2016-03-21,Bulls,• Pau Gasol,,activated from IL
2016-03-21,Celtics,,• Coty Clarke,placed on IL
2016-03-21,Celtics,• Jonas Jerebko,,activated from IL
2016-03-21,Spurs,,• Boban Marjanovic,placed on IL
2016-03-21,Spurs,• Matt Bonner,,activated from IL
2016-03-21,Wizards,,• Alan Anderson,placed on IL with sore ankle
2016-03-21,Wizards,• Drew Gooden,,activated from IL
2016-03-22,Lakers,,• Ryan Kelly,placed on IL with sprained left wrist
2016-03-22,Lakers,• Kobe Bryant,,activated from IL
2016-03-22,Nets,,• Sergey Karasev,placed on IL
2016-03-22,Nets,• Rondae Hollis-Jefferson,,activated from IL
2016-03-22,Thunder,,• Kyle Singler,placed on IL with sore lower back
2016-03-22,Thunder,• Josh Huestis,,activated from IL
2016-03-23,Blazers,,• Meyers Leonard,placed on IL with dislocated left shoulder (out for season)
2016-03-23,Blazers,• Cliff Alexander,,activated from IL
2016-03-23,Knicks,,• Cleanthony Early,placed on IL
2016-03-23,Rockets,• Andrew Goudelock,,activated from IL
2016-03-23,Spurs,,• Matt Bonner,placed on IL
2016-03-23,Spurs,• Boban Marjanovic,,activated from IL
2016-03-23,Warriors,• Kevon Looney,,activated from IL
 Date, Team, Acquired, Relinquished, Notes
2016-03-23,Rockets,,• Montrezl Harrell,placed on IL
2016-03-23,76ers,• Richaun Holmes,,activated from IL
2016-03-24,Nets,,• Willie Reed,placed on IL
2016-03-24,Nets,• Sergey Karasev,,activated from IL
2016-03-25,Raptors,,• Terrence Ross,placed on IL with strained left thumb
2016-03-25,Raptors,• Patrick Patterson,,activated from IL
2016-03-25,Spurs,,• Boris Diaw,placed on IL for rest
2016-03-25,Spurs,,• Kawhi Leonard,placed on IL with bruised right quadriceps
2016-03-25,Spurs,• Jonathon Simmons,,activated from IL (P)
2016-03-25,Spurs,• Matt Bonner,,activated from IL
2016-03-26,Cavaliers,,• Kyrie Irving,placed on IL for rest
2016-03-26,Cavaliers,• Maurice Williams / Mo Williams,,activated from IL
2016-03-26,Spurs,,• Tim Duncan,placed on IL for rest
2016-03-26,Spurs,• Boris Diaw,,activated from IL
2016-03-26,Thunder,• Kyle Singler,,activated from IL
2016-03-27,Clippers,• C.J. Wilcox,,activated from IL (P)
2016-03-27,Lakers,,• Nick Young,placed on IL with illness
2016-03-27,Lakers,• Ryan Kelly,,activated from IL
2016-03-27,Wizards,• Jarell Eddie,,activated from IL
2016-03-27,Clippers,• Blake Griffin,,activated from IL (CBC)
2016-03-27,Clippers,,• Blake Griffin,placed on IL (P)
2016-03-28,Blazers,,• Chris Kaman,placed on IL with illness
2016-03-28,Blazers,• Luis Montero,,activated from IL
2016-03-28,Clippers,,• Blake Griffin,placed on IL (P)
2016-03-28,Nuggets,,• Jusuf Nurkic,placed on IL with illness
 Date, Team, Acquired, Relinquished, Notes
2016-03-28,Thunder,,• Josh Huestis,placed on IL
2016-03-28,Thunder,• Kyle Singler,,activated from IL
2016-03-28,Clippers,• C.J. Wilcox,,activated from IL (P)
2016-03-29,Cavaliers,,• LeBron James,placed on IL
2016-03-29,Cavaliers,• Kyrie Irving,,activated from IL
2016-03-29,Nets,,• Rondae Hollis-Jefferson,placed on IL
2016-03-29,Nets,• Willie Reed,,activated from IL
2016-03-29,Pistons,,• Lorenzo Brown,placed on IL
2016-03-29,Pistons,• Spencer Dinwiddie,,activated from IL (P)
2016-03-29,Thunder,,• Serge Ibaka,placed on IL
2016-03-29,Thunder,• Josh Huestis,,activated from IL
2016-03-29,Wizards,,• Jarell Eddie,placed on IL
